Timestamp,User,Num Followers,Hashtags,Tweet Text
2018-09-20 00:36:32,MAGA_DJTrump,21,['MAGA'],Thank goodness for Trump #MAGA
2018-09-20 00:36:32,BonnieShattuck,110,[],@The_Trump_Train @realDonaldTrump DON'T WORRY TRUMP HIRED IT
2018-09-20 00:36:32,dianemariereid,7351,[],@HotBomalott @Theb55 Both James. This jackass interloper Trump needs to be gone. And the whole world will give America their blessings again.
2018-09-20 00:36:31,NUPEsupreme,3326,['LowSelfEsteem'],"@Spitfirehill I'm not so sure about that. Women who vote Republican are doormats. The type a guy could fully abuse, then order to the kitchen to fix his meal. The proof is Trump himself. He treated them like garbage, yet MILLIONS still voted for him. Damn FOOLS!!!  #LowSelfEsteem"
2018-09-20 00:36:31,Michael34254646,3,[],@replouiegohmert @cnsnews Louie if they don't give him over Trump will send in the u.s. marshals to take them and probably arrested idiots while they're there just for probable cause of stupidity on their part I would love to see that happen I think it probably will. But we can have hope can't we
2018-09-20 00:36:30,MFLLangan,402,[],"@CNN TRUMP is checked everyday , By the Fake News Media , Her Husband and OBAMA surely wasnt !!! Including Her damn self ...  Go crawl under a rock , a big sharp heavy rock Hillary"
2018-09-20 00:36:30,ViewFromWise,13944,"['GaGOP', 'StopKavanaugh', 'gapol', 'Dunwoody']","Recall #GaGOP gubernatorial candidate Brian Kemp smirking after 'grab them by the pussy' Trump endorsed him?! ""Kavanaugh's 'can't win situation' for GOP. Trump, who bragged about groping women, comes to Kavanaugh's defense"" #StopKavanaugh #gapol #Dunwoody "
2018-09-20 00:36:30,LaynieR,4360,[],"""When British Prime Minister Theresa May told Trump by phone that British authorities were 95% percent sure that Moscow was responsible for the Skripal poisoning, Trump replied, 'Maybe we should get to 98%"" "
2018-09-20 00:36:29,AlreadygreatUSA,841,['RuleOfLaw'],@michelecastle @vivavelo @SenBobCorker @ChuckGrassley Then why the fu*k is the FBI and DOJ releasing the documents of an ongoing investigation? Let me refer you to tRump and his GOP- there is NO #RuleOfLaw ! They think they are above the law and can do what they want.
2018-09-20 00:36:29,joan8904,1465,[],"@peterbakernyt @maggieNYT @jsolomonReports @BuckSexton So @realDonaldTrump a crime should occur that involves the trump family, don't bother the FBI."
