Timestamp,User,Num Followers,Hashtags,Tweet Text
2018-09-20 01:06:59,Marmas110189,4248,[],I was never very politically active before Trump. I was a moderate republican who cared about the environment and liked Obama. This fascist GOP clowncar coup lit a fire under my ass. I am FIERCELY political NOW. I have to be. My hope is that most Americans feel this way too.
2018-09-20 01:06:57,LuluPetry1,1875,[],"@beachyby @EarlKnights @DougJones Republicans were just following the Biden Rule. Also, it would not be fair for Obama to replace a constitutional conservative-Scalia-with a liberal judge. Just like you guys would have a conniption if Trump tried to replace Ginsburg with a constitutional conservative."
2018-09-20 01:06:56,projectbimby,47,[],fuck that guy obama
2018-09-20 01:06:53,richard52622819,1013,[],@GAAnnieLonden @Dawn_Raine @MailOnline Wonder why Chicago is BROKE;  thank you mayor Emaneul and Obama.
2018-09-20 01:06:53,oldredviking8,49,[],@RealCandaceO Look for them at Obamas place!
2018-09-20 01:06:52,gus5811,8,[],"@newtgingrich @realDonaldTrump fake njews. the economy was strong under obama.he brought us out of a recession.trump was given a great head start,."
2018-09-20 01:06:49,MarkDoldon,21,[],@the_ryan_boyle @aaronsojourner @realDonaldTrump Stll looking for economists whi disagree with Aaron.  You gave me opinions about Obama.
2018-09-20 01:06:48,allen_hallock,307,[],"Surely, Democrats will say, ""Thanks, Obama!"" "
2018-09-20 01:06:48,_Proud_American,57551,"['DemocRATS', 'MSM', 'WalkAwayFromDemocrats']",#DemocRATS with their mouthpiece #MSM and the DEEP-STATE are a much more significant threat to our Republic than all external enemies combined #WalkAwayFromDemocrats   via @gatewaypundit
2018-09-20 01:06:47,rt300086024824,9,[],This was the past Obama mistakes we have to correct his role bring USA TO IT KNEES 
2018-09-20 01:06:44,chubiiline,629,[],Honored to be chosen by the Obama Family to speak on behalf of girls in Africa about education.  I will always made sure my education is first. Studying to be a future Surgeon is very 
2018-09-20 01:06:42,HillaryisGod,79,[],"Don't boo, vote! President Obama"
2018-09-20 01:06:38,GunsAndSeeds,1841,[],"@CCXIII Rape is not a political game. Not voting on Obamas nominee, that was a political game. These people are such hypocrites. "
2018-09-20 01:06:36,roaddawgsdill,319,[],"The Dems no more care about transparency than they did during the era of ""the most transparent Administration/Government"" so-called, of Barack Hussein Obama"
2018-09-20 01:06:35,jwebmarket2018,3295,[],"Crypto Firms Claiming Fake Obama Support, Unrealistic Profits Banned By Texas State    from Cryptocurrency News  "
2018-09-20 01:06:34,littlelemon10,62,[],"@nyc_oz @OrgIAC @iran_policy @StateDept @USAdarFarsi obama dropped more bombs in the first year in office had 2 wars with out congress and is the War monger of all times out bombed Bush..he was at war?? Socialist lies are so easy to bust,they have no truth"
2018-09-20 01:06:30,bdamages,140,[],"@paulkrugman As smarmy, smirking and entitled as Obama?"
2018-09-20 01:06:29,toolttime,27,[],@OwenMMA_ @realDonaldTrump Yes Obama was
2018-09-20 01:06:28,NewParisite,2729,[],@popesteverino @ggreenwald Really impressive how the Obama administration prosecuted the Wall Street bankers for 2018 crash. And then poured $17trillion into keeping equities up. And how Obama &amp; Hillary &amp; all those Dem candidates stood up for the environment at Standing Rock like Bernie &amp; Jill Stein did.
2018-09-20 01:06:23,woodsyjill,1389,[],mrs obama........... its been an honor
2018-09-20 01:06:22,americanpro1,1515,[],"@SaraCarterDC obama's team treason: we've put a man on the moon &amp; safely recovered him but we can not find creepy cabbage headed Clinton's 33, 000 emails of treason, what's up  @realDonaldTrump @CNN @nytimes @nypost @FoxNews @washingtonpost @seanhannity @GreggJarrett @SebGorka @dbongino @ABC "
2018-09-20 01:06:18,HornedPoet,367,[],@JacksonLeeTX18 @BarackObama @BillClinton @HouseDemocrats @pewresearch It's great that Obama gets the popular acclaim he deserves. I do regret that his devotion to uniting the nation stymied greater liberal reforms.
2018-09-20 01:06:12,greenbagtom,68,[],@IsraelUSAforevr I am finally proud of Michelle Obama now that she is no longer FLOTUS.
2018-09-20 01:06:08,Giftsvart,97,[],@TeeYoung17 @crimsonfaith88 @RobertRLOCKLEA5 @realDonaldTrump OMG  no wonder  he is  coaching them on how  to  circumvent Trump's change  to the obama/ iran deal.
2018-09-20 01:06:08,DCNicholson,62,[],@LindseyGrahamSC Shameful.   We will never forget what you did to Obama's nomination.  Is there really no country over party left?  You are very swampy!!!
2018-09-20 01:06:06,JiltedNews,2,[],@fineout @zacjanderson Why didn't Barack Obama and Bill Nelson fix this problem?!?  Totally unacceptable.
2018-09-20 01:06:06,Wreckinball007,51,[],@RealBradGarrett @realDonaldTrump @BetoORourke I was looking back on your feed and saw nothing about Obama giving thousands of kids to sex traders and slave traders. I guess those kids dont count because it was Obama.
2018-09-20 01:06:03,ObamasScandals,191,[],Harsanyi: Obama reminds us why Trump is president  
2018-09-20 01:05:59,ThatsBaloney2,1614,[],21 Reasons Barack Obama Is The Worst President In American History  
2018-09-20 01:05:58,GreggHuestis67,2267,"['DeepState', 'Globalists']",Oh NOW The #DeepState #Globalists Are Rolling On @BarackObama 
2018-09-20 01:05:58,Jvdostal,428,[],@LisaMei62 I wish Hillary and Obama would be abducted by Aliens! 
2018-09-20 01:05:56,JustLeeThatsMe,1091,[],@realDonaldTrump To all you trashing @POTUS - if you aren't for us you are against us. By the grace God my family suffered and survived Obama years- barely. Get over the hatred and unite as one and work together. United we stand- divided we fall.
2018-09-20 01:05:55,Jassimalkanani,66,[],@CuomoPrimeTime @AppleNews This was my favourite. @CIA vetted Steve Jobs for employment and they vet any Presidential Candidate. I can settle this argument in one sense: to be buried at Arlington usually you have to be American. 
2018-09-20 01:05:53,IloveC_at_L,447,[],"Nope no reason to rush..if it wasnt imperative to allow Merrick Garland an opportunity to even get a meeting with Senators when President Obama had 444 days in office, it isnt imperative now when trump has more than 2 yrs left. You got another year by GOP standards "
2018-09-20 01:05:49,swampdrainer141,2794,[],@GratiasVal @JCinAZ2018 @SenFeinstein Obama was lame duck. Facts suck dont they.
2018-09-20 01:05:42,HotDadsDotCom,115,[],ijust woke up like 10 minutes ago but this video is about to put me back into a coma mrs obama its been an honor  
2018-09-20 01:05:42,sok5963,1955,[],The Obama Deception 
2018-09-20 01:05:40,boogiejuice69,424,[],"Are ISIS looking at calling their last bases in Syria ""Fort Obama"" and ""Fort Clinton""?"
2018-09-20 01:05:39,EmKoops2,27,[],"since this is America and we do whatever the fuck we want anyway, why dont we just Impeach Trump, and then re-elect Obama for a third term"
2018-09-20 01:05:38,sdarkwah,2112,['DrainTheDamnDeepStateSwamp'],"@PoliticalShort Wow, what's @TheJusticeDept doing? Decent people's lives are being ruined as a consequence of Obama's mafia  #DrainTheDamnDeepStateSwamp"
2018-09-20 01:05:36,YGFRESHH,459,[],OBAMA WOULD NEVER  
2018-09-20 01:05:36,TrussElise,20161,[],ISIS Member and Obama 'Refugee' Arrested in California on Murder Charges  via @gatewaypundit
2018-09-20 01:05:32,AGentleThunder,4646,[],"ABRA KADABRA:  Obama mocked Trumps promise to bring jobs back and raise the GDP up to 3.0 by asking does he have some kind of magic wand? Well, yes, he does. @afbranco "
2018-09-20 01:05:31,RealPresident01,27,[],"@realDonaldTrump The man with the tiny mushroom penis went to the Carolinas to campaign for himself.  This is you, bub, lest we forget. "
2018-09-20 01:05:31,nemo_gratis,1347,[],@janedoe43211 @LevequeThots @tommies16 @gunshurtkids @SusanIverach @dunbdav @Katalytical87 @ToddPlant @muchmore2cents @MrCanadian69 @HomeWorldof @__alex_h_ @chaosilikeit @JohnSmi17656293 @jay_slatter @DiscoverLife8 @OvarTaxed @canadian000 @bryttan77 @hotblondtrouble @trishshirlaw @CanadaInDecline @Charliekuss @RealMisterMoose @MsLacyJanes @CindylouAB @PKFreedom1 @Sleighmiller69 @Marie35396768 @LazarusRock @4est2J @Janie_St_K @NewImproved9 @Suzannegallant5 @CindyHartwell3 @peterdiane01 @hippieontherite @99freemind @nostradamous195 @BuzzedBilly @LideFranks @NatCanNorth @Danbalkwill1 @mccroreychris @SaskLass @FelixAnchor__ @marckovvvvv @JamesHa02775812 @JLCWood2017 @RdrHrly he's here so is obama- started grooming turdo at least as early as 2013   secret meetings with usa in ottawa 
2018-09-20 01:05:29,sistronk,5612,[],The Obama's still leeching off of taxpayer'a money-- what a scam they are -- @BarackObama Presidential Center will pay $10 for 99-year lease in Chicago  
2018-09-20 01:05:28,canyouseethis,148,[],"Cant be halted long enough, like may be forever! "
2018-09-20 01:05:23,dawnsaffron,4456,['MerrickGarland'],"@ReneeVoiceBrand @RBReich Wouldn't it have to be an impeachment process? Rather than that, just keep the seat vacant until after the people give their voice. Like McConnell did to Obama with #MerrickGarland"
2018-09-20 01:05:22,Light4One,16,[],OBAMA MADE SURE   TO PRESS CONVERENCE TO GLOBAL OR TURKEY TO SAY   AMERICANS (OURSELVES) are NOT A NATION OF ANY 1 RELIGION ANYMORE  THEY ARE A NATION  * BOUND *  BY A * NEW VALUES SYSTEMS GOD *  * SIN BEAST LAW SYSTEM *   THEY ARE *BOUND* UPON THEIR MIND &amp; PUT UPON * RIGHT HAND
2018-09-20 01:05:21,EricSpahn1,2202,[],@donnawnts2no @fleaosi @YallneedJesus77 @GemmaMarbella2 @WCoastCndn @Kris_Sacrebleu @TomArnold @RealRomaDowney @MarkBurnettTV He's already taken more time off in less than 2 years than Obama did in 8 
2018-09-20 01:05:21,KhalidRoqi,88,[],@LawrenceMuscant @meshaluk @thomasjoscelyn They know that long time ago . President Obama and Kerry were close friends to Iran
2018-09-20 01:05:20,MilosParrots,2211,"['SorosFunded', 'SorosBacked']","@DBruceSmith1 The Bush Family, good friends of the Clinton's and Obama's are just as complicit  if not directly involved. New World Order and all that. #SorosFunded #SorosBacked"
2018-09-20 01:05:20,ColemanMoreing,118,[],"@Zigmanfreud Well I disagree respectfully,  Don't get me wrong,  Trump can alleviate, however Obama has one as well he just hid it behind more elaquince and the help of every MSM"
2018-09-20 01:05:15,SnowTrooper_,235,[],"Fuck dude, does President Mon Jae-in not ring any bells to you? He's been doing all the peace talks, if anyone deserves the Nobel Peace Prize its him. We don't give Nobel Peace Prizes to people threatening to destroy Nations. Last Peace Prize is still covered in blood from Obama. "
2018-09-20 01:05:13,2deep4_an_intro,6273,[],"I had to realize that some of these black ppl tweeting, commenting &amp; cooning are literally kids born after 2000. These lil mfs really believe racism doesnt exist because their 1st president is Obama, so they really think shit sweet lol"
2018-09-20 01:05:11,RMNTNews,22225,[],IG Report confirms Obama lied about Hillarys emails 
2018-09-20 01:05:11,kurtlarsonmn,0,[],@Ronaldw25672851 @realClinton614 I probate estates and my clients could care less about my politics and there is no other reason to make Obama prove he was born in the us other than the reason I stated.   Look up Central Park 5 and trump
2018-09-20 01:05:03,RealSethers,776,[],@CarlsonHappy @promises_q  here's another
2018-09-20 01:05:02,catoletters,88618,[],Podcast: Obamas Forgotten Constitutional Depredations: Barack Obama is rapidly ascending to sainthood as people forget the sordid details of his abuses of power 
2018-09-20 01:05:01,thalsey51,10712,[],"FLASHBACK: DEMOCRATS DEMANDED RUSSIA PROBE TRANSPARENCY FROM OBAMA; They should declassify as much of it as possible, California's Adam Schiff said in 2016 "
2018-09-20 01:05:00,SMH21155876,99,[],SMH TAKES CREDIT FOR OBAMA MIONUMENT
2018-09-20 01:05:00,JoeTiso,780,[],@BenSFletcher @TonyFmTampa @marcorubio @nusr_ett @NicolasMaduro Where was your outrage when  obama did it?
2018-09-20 01:04:57,Victor953779458,1,[],"@ChuckGrassley @SenateGOP A background investigation is necessary before Ford attends a hearing.  Not conducting an investigation is an attempt to railroad the confirmation.  Republicans took over one year on Obama's Supreme Court nomination and then never giving him a hearing. Grassley, you are not fair."
2018-09-20 01:04:56,sammc2422,281,[],"@MGoBlueSD @charliekirk11 .  Here's a question for u big gal -- how does the Fed balance sheet historically affect inflation, and what happened to the Fed balance sheet under Obama?  Have fun figuring that out.  Left hates our great economy, very nice [and sooooo patriotic].  . "
2018-09-20 01:04:56,JoelDel69774587,716,[],@IsraelUSAforevr @V_actually Its a man not a woman Michael has becoming notthing more than an over rated drag queen... He is a she in a dress... And Obama is a Muslim homosexual...
2018-09-20 01:04:55,MojoKookamunga,1967,[],Simply Criminal! Obama and his accomplice in corruption Rahm Emanuel rob Chicago tax payers to pay millions per  year for Obamas Trophy of Failure for 99 Years!  Obama Presidential Center will pay $10 for 99-year lease in Chicago 
2018-09-20 01:04:54,Trump_U_Up,4157,['Trump2020'],"@HoarseWisperer @realDonaldTrump He will read it during his next 4 years losers, if he has time while he's still fixing Obama's mess and erasing his entire failed presidency #Trump2020"
2018-09-20 01:04:52,Lynnie_poos,132,[],@JudgeJeanine Absolutely.  She is paid by Clintons. Soros and Obamas
2018-09-20 01:04:52,connielipnick,2260,[],@Lawrence @G_Paknowsbest You had no problem keeping a Supreme Court seat open for a year when President Obama was president. Please dont lie.
2018-09-20 01:04:50,iamjumpingin,12197,[],@youlivethrice 2.3 seconds after Obama became President...
2018-09-20 01:04:46,nissalke6,308,[],@Saint_Obama @CoreyStewartVA @SoBeCruzGirl @JoeBiden @TheDemocrats Your voting Russian?
2018-09-20 01:04:42,4everBori,172,[], Obama intelligence chief talking about ..... you need yo listen to this
2018-09-20 01:04:40,grandeslaurinah,78966,[],the Obamas still live in DC like do they wanna drop their address because i fuckin love them so much
2018-09-20 01:04:32,hrdyprty1,17,[],"@excitingdenise @Binkx74 @mishL_Lawrence @FoxNews This is why!! There I googled him, Supreme Court nominee Merrick Garland has sided with President Barack Obamas environmental regulators, supported the administrations crackdown on for-profit colleges and issued multiple rulings that pleased organized labor. Made sense to block"
2018-09-20 01:04:29,bashea,20,[],"@ChrisCuomo If this had been an Obama SCOTUS appointee, Republicans would have demanded an unlimited Congressional inquiry, and thorough..."
2018-09-20 01:04:28,AmericanJane2,107,[],"I do Biathlon- XC  ski racing and rifle shooting as seen in the winter Olympics. Hillary called me deplorable.... Obama called me a clinger, for a moment I was offended, I thought he was making fun of my nose or something.."
2018-09-20 01:04:25,Pistol24NM,15,[],@Michelle4NM 1st of all Diego did not happen it's fake. Be honest. U voted &amp; supported obama care which is a fraud &amp; horrible &amp; expensive. Its a failure
2018-09-20 01:04:23,boblaf,594,[],Public viewing of deep state d'Obama traitorous turds   via @youtube
2018-09-20 01:04:22,anndrea_quaill,3,[],"@cynthiamckinney It's the George Soros, Clinton, Obama new world order system. Where have you been, the cost of rent alone one needs two full time jobs."
2018-09-20 01:04:22,fattboy3for3,1076,[],Barack Obama Special is fire
2018-09-20 01:04:22,09BRAININJURY,6994,[],@MistaBRONCO @SaraCarterDC I KNEW THIS ALONG TIME AGO 120 OF THE OBAMA HOLDOVERS SIGNED A FORM SAYING THEY WOULD RESIST THERE IS A SIGNED PAPER THAT EXISTS AND NEEDS TO BE FOUND.
2018-09-20 01:04:21,iggychevalier,487,[],"@PrisonPlanet Jeff Sessions' job is to obstruct @realDonaldTrump and Congress from prosecuting Hillary &amp; Obama, and he's doing one helluva job!"
2018-09-20 01:04:20,BetsyAnn2,205,[],@freedomfrank @SenJeffMerkley @realDonaldTrump Obama never separated families. The children held by his administration walked across the border without a parent or guardian.
2018-09-20 01:04:19,SAHOTADALJIT,56,[],united nations charge Donald trumps as fake birth certicate as a toyata looks as a lamburgani brako obama is fake murder lying theif yoiur going to jai for life you fucken faget you look like  ape shit
2018-09-20 01:04:19,MackMane89,531,[],Out here helping our community and handing out hott food and money what a class act. Didnt see Obama out here for a single hurricane that affected us. 
2018-09-20 01:04:18,GoldenGirlsRu,239,[],@KJackottawa @NathanLerner @justjo2 I spent the better half of Obamas second term earning these Idiots(Not Nate).
2018-09-20 01:04:17,DrivenLittleKev,800,"['Recession', 'Dickstain', 'Trump', 'Obama']",I am pretty sure we will have a #Recession in a couple of years and #Dickstain #Trump will find a way to blame #Obama for it.
2018-09-20 01:04:16,Dave44142,1454,[],"As it turns out Hillary helped the country more by loosing than she ever could  have by winning, she would have continued the horrible Obama policy, that would have finished our country off....it would have been finished...... "
2018-09-20 01:04:15,artlover444,89,[],@washingtonpost Do a search for Obama's Attorney general.  
2018-09-20 01:04:11,BaileyRafferty2,15,['101recomposition'],"#101recomposition in 2014 someone posted they were going to put Barack Obama on Mount Rushmore. This was false information. I dont think it caused any harm, it was just something people wanted. "
2018-09-20 01:04:08,KarnsEd,213,[],@IsraelUSAforevr @V_actually I hate seeing Obama's face. Wish he would go home to Kenya
2018-09-20 01:04:07,Curranar1,134,[],@Markwil50187274 @realDonaldTrump THE one that left the Americans to die in Benghazi and lied about it used an alias a fake name to email HRC on her illegal server -obama iQ not too good
2018-09-20 01:04:05,TigermamaKathy,112,[],@Thomas1774Paine They are busy digging that tunnel from Obamas house to the WH! 
2018-09-20 01:04:03,Traderjane1234,5459,[],Why Trump is better for black America than Obama ever could be 
2018-09-20 01:03:55,PIRATE1775,12536,"['Maddow', 'Obama']",#Maddow is laughing that a SC nominee once smoked pot. She must have been hysterical when she found out #Obama was a coke head! 
2018-09-20 01:03:54,DelbertShankle,64,[],@Education4Libs Because her husband was on the board of a bank that got 50mil from Obamas stimulus package.Why did most of the money go to orgs that helped Obama get elected instead of the people that lost their jobs 
2018-09-20 01:03:50,LionTedPride,11436,['MeToo'],Did Congress NOT pay her off? Isnt this what they really fear? Why does #MeToo let Congress off the hook? Because it must be mainly dems &amp; a couple high up republicans.  Elected leaders must pay back the cash and there must be transparency. And OBama can pay back the billions. 
2018-09-20 01:03:49,YOGUARD,7600,['Gitmo'],"No wonder Rahm is running out of Chicago. When people start looking through city halls records, they will see a level of corruption that is unprecedented! Imagine, Obama may be in #Gitmo when his library is finished... "
2018-09-20 01:03:48,rlittle600,2507,[],@LivLively_24_7 @JoeMoor80940296 @miriam__s9 @_edwardmondini_ @WaydeDe @annableigh @dustygirl68 @GenevieveLee19 @Stephan40279183 @cwilliams1113wy @GiboneyDavid @IrvingDavis @niteowlmom3 @RHONDA_USA @ntvnyr173 @CarlaJM @Pjj44138783 @DxmJohansen @rstephe364 @kzevans1124 @WhoWolfe @BigBobDC68 @Adorable_Todd @LiberalJustin @BourgeLouis @vanderfk @poser_william @ratel12703224 @LouiseMagill1 @Legaleagle1953 @OpinionOnion7 @Mamma_Janet @HarrietNix @DevilDogNV @KonnieJean @DCLbeacher444 @JamesDoss50 @pfeifer_russel @realDonaldTrump @VP @POTUS @FoxNews @TheStoryFNC Yeah Obama had you in mind. Give out government handouts an kill the economy. Then youre 100% in their control an have to do exactly what youre told or lose your handouts. Education an being willing to work is the answer not handouts.
2018-09-20 01:03:48,ThereaUsherMore,19,[],"@realAliTweets You realize that the military found them, not Obama and bush right? The same military that didnt like either of them"
2018-09-20 01:03:47,ScandalWines,382,[],@TranslateRealDT @JeanRobertMarc Even Obamas tan suit is laughing at this BS 
2018-09-20 01:03:46,NancyLucky,10822,[],Why not go back to nursery school? This is getting out of control! Had we vetted the Clintons/Obamas properly they never would of ran for any office...maybe run for the border! 
2018-09-20 01:03:40,Brucealan00,20,[],"@CNN President Trump opposes Big Government. He wants to give individuals and States  power &amp; lessen the Power of our massive, out of control Federal Govt. Trump rejects the authoritarianism of the left.  Why do you think people like Obama &amp; Clinton are still hogging the main stage???"
2018-09-20 01:03:38,ReganRprt,11,[],"The Tallahassee mayor shocked the state by winning the Democratic nomination for governor, and now his party hopes he can pull together the coalition that won Florida twice for Barack Obama. But he has little time to do it."
2018-09-20 01:03:38,republican2017,8,[],@SarahPalinUSA Nope! Trump did tooooo much to receive a Noble Peace Prize! Obama did nothing but be born &amp; elected to win!
2018-09-20 01:03:38,ReganRprt,11,[],The Obama excitement: Can Andrew Gillum capture it in Florida? 
2018-09-20 01:03:37,obrim_jr,414,[],"@derrida04 @EBONYMag @serenawilliams In one of your earlier statements you tried to get on me about so-called bragging about President Obama getting Bin Laden. But when I when I say, Bin Laden committed an attack on 3000 innocent Americans you claim it's Not an Evil act. You seem to be sympathizer for Bin Laden?"
2018-09-20 01:03:29,TheMillikan,73,[],"@ChrisMillerArt 4. I guess what I meant with a barrier when large groups believe 1 side is perfect &amp; other side isnt. Diff point-but think re how millions believe Obama had a scandal free admin because he says it const., media reports it-but its a big lie."
2018-09-20 01:03:29,LSmom9,67,[],"@usminority Never would have imagined. I was a lifelong democrat, voted twice for Obama but the party has devolved into something I dont recognize anymore. No longer liberal, but far left, authoritarian, controlling, violent, angry, elitist, hypocritical snobs. No thank you."
2018-09-20 01:03:27,OnlyJeanSeixasM,8264,[],"IMO... any obama holdouts in the fbi are not NOT trustworthy.  ...Grassley, Collins urge Kavanaugh accuser Christine Ford to reconsider apparent refusal to testify  via @FoxNews"
2018-09-20 01:03:23,HikerCari,6,[],@DineshDSouza @realDonaldTrump And Rod Rosenstein. Didnt he sign off on one of the FISA requests? He needs to go too. And anyone that was hired y Obama
2018-09-20 01:03:21,Noctambulations,450,[],"@SheriffBill16 Here's one write up on the connection to Hillary/DNC, Chalupa Sisters, etc.  "
2018-09-20 01:03:17,Larcen_,3051,[],@prayingmedic @Grtowner59Gary When will Sessions stand up and our government be strong Im trying hard to stan with the Q people but I been lied to a lot I voted obama twice so Im not one to believe for long Im starting to get weak from all the attacks. I trust trump but what has Sessions done how longbow?
2018-09-20 01:03:17,TheOxyCon,1854,[],"@Comey @TheLastRefuge2 Boy, they must have hated the 8 year free ride Obama got from every institution in Washington."
2018-09-20 01:03:16,TrumpsTheMan45,2187,[],@tucker08087 @krassenstein @realDonaldTrump Your meme is cute. Is that why Obama wants to take credit for all that President Trump has done? Sorry sister! 
2018-09-20 01:03:16,Randall_Fitton,49,[],@dchristo10 @JonesysHeart @HeavelyZbornak @javachik @mattostrander @clairecmc I have no problem with the truth at all David. I was not a fan of Obama nor did I vote for him but I accepted him as my President. Unlike you whiners that claim Trump cheated to get elected. Accept that he is our President and move on...it will make feel better pal!
2018-09-20 01:03:15,Donnyphant,430,['FreedomtoDrive'],"Back President Trump's ""Freedom to Drive Rule"" and stop Obama's dangerous policy!  Save money, save lives, save jobs.  #FreedomtoDrive"
2018-09-20 01:03:08,JohnHipps,1318,['Trump'],I had literally one complaint from Obama's term in Presidency: use of drone strikes.  This is despicable.  The @POTUS should be better than this.   Trump is not better than this however.   #Trump
2018-09-20 01:03:06,MichaelLeinbach,270,[],@valkmer2 @ThumbRider927 @williamrose3781 @citizenbrutus @alkhciosbihadal @DCraelin @CuMiner22 @SenateMajLdr @ChuckGrassley @mstrgunner2k @AquariusRising2 @gabwinone @dimas_______ @jakesirish @Asgardian101 @55Counties @OwenJones84 @JackPosobiec @tandumplord1 @Vickiepage7 I could go on and on and on about crimes Obama committed and the only reason he was never caught is because he created an echo chamber in the gov and got the media on the left to back him.
2018-09-20 01:03:06,derfamul89,594,[],Gal spreads legs to have a pleasure sex     bedrecord preteen com indian baby hardcore porn michelle obama blowjob fakes amateur pornos kostenf free best ball sucking porn movies 8teen xxxx sunny leones\'s sexy hardcore fuc
2018-09-20 01:03:05,GBPOTUS,83,[],"President Obama spoke in Ohio last week and his words helped the richest Republican in the State of Ohio to decide to leave the Republican Party. Barack Obama, a Democrat who continues to help save America. "
2018-09-20 01:03:00,mallen2010,1859,[],@GratiasVal @JCinAZ2018 @SenFeinstein The Obama era was ending 8 months after he nominated Garland. Elections have consequences At least the GOP had more class and did not try to smear Garland
2018-09-20 01:02:54,Jvdostal,428,[],@prayingmedic I wish Hillary and Obama would be abducted by Aliens!
2018-09-20 01:02:52,good_vibes4u,635,[],its g herbo not president obama. 
2018-09-20 01:02:51,DrEvil63,29,[],"@BrianKarem @realDonaldTrump When did you start posting re-runs from the Obama years?  Literally, anytime anything controversial happened Obama claimed to know nothing like Sgt Schultz and the media nodded their heads in agreement."
2018-09-20 01:02:50,GothamGirlBlue,23468,[],@AviWoolf I thought that was true until Barack Obama was prevented from receiving advice or consent from the Senate on his nominee. Now its all about the game. But also Kavanaugh is awful and shouldnt be on the court for non-partisan reasons.
2018-09-20 01:02:47,EnlightenedLib1,5,[],@joshrogin @HillaryClinton @maddow In what way precisely?  What was Obama playing when he allowed Putin to annex the Crimea?  Perhaps just evidence of Obamas post-re-election flexibility???
2018-09-20 01:02:46,Whytho112,0,[],@iAtEtIdEpOds @sofaking1170 @spfld62704 @SecNielsen @realDonaldTrump @POTUS @VP @WhiteHouse @FEMA_Brock Obama wishes he had numbers like that.
2018-09-20 01:02:41,Joe05785541,22,[],"@BrodyBrosevelt @1822Gina @EllenHopkinsLit @PressSec Insults. That's all you got. Not worried. Obama was the worst thing ever...EVER for America. I won't kiss his ass or the three clowns that preceded him. Over 24 years of BS. It's the early 80's again. Keep spewing old rhetoric, just keep outta the way."
2018-09-20 01:02:40,AIIAmericanGirI,117975,['AAG'],Ex-Obama adviser: Trump could take U.S. military into Venezuela  @worldnetdaily @josephfarah #AAG
2018-09-20 01:02:37,SadAmericans2,1271,[],Obama treats his wife with respect. enough said.
2018-09-20 01:02:32,Patriot327,252,[],"@TeaPainUSA @nelson_schwab Muellers investigation is being funded by US, the taxpayers. Of course theyre in the black. And, dear leader, former (thank God) President Obama had much to do with the current deficit. Can you say Obamacare?"
2018-09-20 01:02:25,RawDawgBuffalo,7893,[],The New York Times has since added an editors note that admits the headline created an unfair impression about who was responsible for the purchase in question. The curtains were purchased during the Obama administration.
2018-09-20 01:02:25,AliMahamat4,175,[],"@senorrinhatch I hoped you would have learned from the way you treated Anita Hill. But, youre still only focused on ur own agenda. U supported holding the SCOTUS seat open for 400+ days for Obama, but dont wanna wait an extra week for investigation. Such a shame of man. Retirement hurry up."
2018-09-20 01:02:20,V2Jeanne,753,[],@dailysoundnfury Trump sounds like a moron! Hes no Obama-thats for sure!
2018-09-20 01:02:20,evansrc717,2589,[],"@jk717 @DailyCaller @CouchKen @LindseyGrahamSC Really? That's just by factually true, in fact the Senate just approved a dozen judges unanimously before the August recess. Now that did happen with Obama, remember Merrick Garland who didn't even get a hearing!"
2018-09-20 01:02:19,jeffrey59621285,56,[],@GOP THE DEMOCRATS HAVE HAD THESE CHARGES FOR 3 months SHOULD THIS SENATOR BE CHARGED WITH OBSTRUCTING OF JUSTICE? YES SHOULD THIS WOMAN CLAIMS BE TAKEN seriously NO ITS A RUE DID OBAMA FIRE WHO EVER HE WANTED YES BUT A WHITE PRESIDENT NO B.S. VOTE REPUBLICAN SAVE ARE COUNTRY NOW
2018-09-20 01:02:19,carjack68,68,[],"@KAGHarleyQuinn @cs0058sc2 @mitchellvii He did! Get FISA released, get McGahn gone, her new Atty, Sessions-fired, Rosenstein-fired, Mueller-fired! Hillary, Obama, Brennan, Comey, Page Strozt indicted!  Woohoo. Will be glorious"
2018-09-20 01:02:19,Joshua1_5,5167,[],Did we ask Obama about Larry Sinclair?   
2018-09-20 01:02:16,IbelieveTrump,71,[],@real_farmacist @EdKrassen @realDonaldTrump You forgot to mention you also live with Mom you have a Hillary and Obama night light you never served your country you don't care about America and you Neil during the national anthem right?
2018-09-20 01:02:13,70Dmsmith,136,[],"@auntdidi2003 @mindfulhealth1 @ValentinaRose76 @Shaffness @MilesCrowe @chrislhayes About Pres Obama's nom of MG. But it is w/i discretion of Senate to not take SC nom during presidential campaign cycle, as noted by Biden.  That's hard politics, but not dirty as w/ contrived accusation to destroy a person's reputation / life, eg Thomas &amp; Kavanaugh. (3)"
2018-09-20 01:02:12,jkamarketinginc,2248,[],"@BarbKnowsBest @JRehling Let's add Obama, Ted Cruz, Jeb Bush, Jeff Sessions, Bruce Ohr, here this article is from 2016 now so many more..  "
2018-09-20 01:02:11,JoshGangbar,37,[],@beverleywood Did u know that under ISDS TransCanada sued Obama for killing Keystone XL pipeline? 
